instrument_id,trade_date,open_price,close_price,high_price,low_price,settle_price,volume,amount,pre_close_price,return_rate,data_source
RB2007.SHF,2020-06-12,3596.54,3606.23,3636.37,3576.09,3615.92,189.46,636.45,3541.77,0.02,WIND
RB2003.SHF,2020-06-12,6085.55,6071.1,6125.29,6071.1,6101.81,104.77,353.93,6023.51,0.01,WIND
RB2004.SHF,2020-06-12,4657.81,4666.02,4679.72,4650.96,4661.92,27.38,93.25,4559.78,0.02,WIND
RB2001.SHF,2020-06-12,4870.29,4870.29,4933.8,4832.19,4887.23,1708413.58,5916421.57,4712.88,0.03,WIND
RB2009.SHF,2020-06-12,2807.84,2815.4,2843.98,2799.44,2829.69,127.74,430.18,2855.67,-0.01,WIND
000905.SH,2020-06-15,4444.37,4416.4,4461.68,4410.08,0.0,67086352.1,65473735.7,4374.41,0.01,WIND
600030.SH,2020-06-15,15.4,15.18,15.49,15.18,0.0,571068.17,1221955.62,15.47,-0.02,WIND
AU9999.SGE,2020-06-15,203.03,197.91,203.94,196.96,198.14,7833.55,2679156418.96,80.45,0.01,WIND
RB2005.SHF,2020-06-15,3101.33,3102.25,3133.56,3082.91,3111.46,132333.3,447249.49,3224.8,-0.04,WIND
RB2002.SHF,2020-06-15,5492.46,5538.48,5587.79,5492.46,5554.92,351.7,1189.0,5492.35,0.01,WIND
RB2007.SHF,2020-06-15,3547.27,3556.83,3586.56,3527.1,3566.38,186.87,627.73,3606.23,-0.01,WIND
RB2003.SHF,2020-06-15,6007.65,5993.39,6046.88,5993.39,6023.7,103.43,349.4,6071.1,-0.01,WIND
RB2004.SHF,2020-06-15,4494.79,4502.71,4515.93,4488.18,4498.75,26.43,89.98,4666.02,-0.04,WIND
RB2001.SHF,2020-06-15,4663.31,4663.31,4724.12,4626.82,4679.52,1635806.0,5664973.66,4870.29,-0.04,WIND
RB2009.SHF,2020-06-15,2914.54,2922.39,2952.05,2905.81,2937.22,132.6,446.52,2815.4,0.04,WIND
000905.SH,2020-06-16,4417.26,4389.46,4434.47,4383.17,0.0,66677125.35,65074345.91,4416.4,-0.01,WIND
600030.SH,2020-06-16,15.5,15.28,15.59,15.28,0.0,574608.79,1229531.74,15.18,0.01,WIND
AU9999.SGE,2020-06-16,210.1,204.8,211.03,203.81,205.04,8106.16,2772391062.34,45.71,0.03,WIND
RB2005.SHF,2020-06-16,3099.16,3100.08,3131.37,3080.76,3109.28,132240.67,446936.41,3102.25,-0.0,WIND
RB2007.SHF,2020-06-16,3693.06,3703.01,3733.96,3672.06,3712.96,194.55,653.53,3556.83,0.04,WIND
RB2003.SHF,2020-06-16,6107.98,6093.48,6147.87,6093.48,6124.3,105.15,355.23,5993.39,0.02,WIND
RB2004.SHF,2020-06-16,4666.49,4674.72,4688.43,4659.63,4670.6,27.43,93.42,4502.71,0.04,WIND
RB2001.SHF,2020-06-16,4836.78,4836.78,4899.85,4798.94,4853.6,1696657.98,5875710.68,4663.31,0.04,WIND
RB2002.SHF,2020-06-16,5430.4,5475.9,5524.64,5430.4,5492.15,347.73,1175.56,5538.48,-0.01,WIND
RB2009.SHF,2020-06-16,3044.23,3052.44,3083.42,3035.12,3067.93,138.5,466.39,2922.39,0.04,WIND
000905.SH,2020-06-17,4241.01,4214.32,4257.53,4208.29,0.0,64016708.05,62477879.51,4389.46,-0.04,WIND
600030.SH,2020-06-17,15.16,14.95,15.25,14.95,0.0,562197.24,1202973.86,15.28,-0.02,WIND
AU9999.SGE,2020-06-17,218.8,213.28,219.77,212.25,213.53,8441.75,2887168052.32,41.49,0.04,WIND
RB2003.SHF,2020-06-17,6372.46,6357.33,6414.07,6357.33,6389.48,109.71,370.61,6093.48,0.04,WIND
RB2004.SHF,2020-06-17,4457.43,4465.29,4478.39,4450.88,4461.36,26.21,89.24,4674.72,-0.04,WIND
RB2001.SHF,2020-06-17,4774.39,4774.39,4836.64,4737.03,4790.99,1674771.09,5799914.01,4836.78,-0.01,WIND
RB2005.SHF,2020-06-17,3076.54,3077.45,3108.51,3058.27,3086.58,131275.31,443673.78,3100.08,-0.01,WIND
RB2007.SHF,2020-06-17,3816.41,3826.69,3858.68,3794.71,3836.97,201.04,675.35,3703.01,0.03,WIND
RB2002.SHF,2020-06-17,5457.55,5503.28,5552.27,5457.55,5519.61,349.47,1181.44,5475.9,0.01,WIND
RB2009.SHF,2020-06-17,3169.35,3177.89,3210.14,3159.87,3194.02,144.19,485.56,3052.44,0.04,WIND
000905.SH,2020-06-18,4155.77,4129.62,4171.96,4123.7,0.0,62729972.22,61222074.13,4214.32,-0.02,WIND
600030.SH,2020-06-18,14.61,14.41,14.7,14.41,0.0,541845.7,1159426.2,14.95,-0.04,WIND
AU9999.SGE,2020-06-18,211.9,206.56,212.85,205.56,206.8,8175.84,2796222258.67,-96.07,-0.03,WIND
RB2002.SHF,2020-06-18,5300.92,5345.33,5392.92,5300.92,5361.19,339.44,1147.53,5503.28,-0.03,WIND
RB2003.SHF,2020-06-18,6260.94,6246.07,6301.82,6246.07,6277.66,107.79,364.13,6357.33,-0.02,WIND
RB2004.SHF,2020-06-18,4258.18,4265.69,4278.21,4251.92,4261.93,25.03,85.25,4465.29,-0.04,WIND
RB2001.SHF,2020-06-18,4618.26,4618.26,4678.49,4582.13,4634.32,1620006.08,5610256.82,4774.39,-0.03,WIND
RB2005.SHF,2020-06-18,3029.77,3030.67,3061.26,3011.78,3039.67,129279.93,436929.94,3077.45,-0.02,WIND
RB2007.SHF,2020-06-18,3776.34,3786.51,3818.16,3754.86,3796.69,198.93,668.26,3826.69,-0.01,WIND
RB2009.SHF,2020-06-18,3131.95,3140.39,3172.26,3122.58,3156.33,142.49,479.83,3177.89,-0.01,WIND
000905.SH,2020-06-19,4238.88,4212.21,4255.4,4206.17,0.0,63984571.66,62446515.61,4129.62,0.02,WIND
600030.SH,2020-06-19,14.48,14.28,14.57,14.28,0.0,536914.9,1148875.42,14.41,-0.01,WIND
AU9999.SGE,2020-06-19,218.69,213.17,219.66,212.14,213.42,8437.47,2885701370.95,50.75,0.03,WIND
RB2005.SHF,2020-06-19,2962.21,2963.09,2992.99,2944.62,2971.88,126396.99,427186.4,3030.67,-0.02,WIND
RB2007.SHF,2020-06-19,3674.38,3684.28,3715.07,3653.48,3694.17,193.56,650.22,3786.51,-0.03,WIND
RB2003.SHF,2020-06-19,6111.93,6097.42,6151.84,6097.42,6128.26,105.22,355.46,6246.07,-0.02,WIND
RB2004.SHF,2020-06-19,4397.0,4404.75,4417.68,4390.54,4400.87,25.85,88.03,4265.69,0.03,WIND
RB2001.SHF,2020-06-19,4509.27,4509.27,4568.07,4473.99,4524.95,1581773.94,5477854.76,4618.26,-0.02,WIND
RB2002.SHF,2020-06-19,5382.02,5427.12,5475.43,5382.02,5443.22,344.63,1165.09,5345.33,0.02,WIND
RB2009.SHF,2020-06-19,3234.37,3243.08,3276.0,3224.69,3259.54,147.15,495.52,3140.39,0.03,WIND
000905.SH,2020-06-22,4167.25,4141.02,4183.48,4135.09,0.0,62903232.4,61391169.5,4212.21,-0.02,WIND
600030.SH,2020-06-22,15.18,14.97,15.27,14.97,0.0,562901.59,1204480.99,14.28,0.05,WIND
AU9999.SGE,2020-06-22,228.53,222.76,229.54,221.69,223.02,8817.15,3015557932.64,40.5,0.04,WIND
RB2001.SHF,2020-06-22,4411.87,4411.87,4469.4,4377.36,4427.21,1547607.62,5359533.1,4509.27,-0.02,WIND
RB2002.SHF,2020-06-22,5569.32,5615.98,5665.97,5569.32,5632.64,356.62,1205.64,5427.12,0.03,WIND
RB2003.SHF,2020-06-22,6223.78,6209.0,6264.42,6209.0,6240.4,107.15,361.97,6097.42,0.02,WIND
RB2004.SHF,2020-06-22,4193.42,4200.81,4213.14,4187.25,4197.11,24.65,83.95,4404.75,-0.05,WIND
RB2005.SHF,2020-06-22,2955.69,2956.57,2986.41,2938.14,2965.35,126118.91,426246.59,2963.09,-0.0,WIND
RB2007.SHF,2020-06-22,3790.86,3801.07,3832.84,3769.3,3811.28,199.7,670.83,3684.28,0.03,WIND
RB2009.SHF,2020-06-22,3369.89,3378.97,3413.26,3359.8,3396.11,153.31,516.29,3243.08,0.04,WIND
000905.SH,2020-06-23,4190.58,4164.21,4206.91,4158.25,0.0,63255490.5,61734960.05,4141.02,0.01,WIND
600030.SH,2020-06-23,14.87,14.66,14.96,14.66,0.0,551362.1,1179789.13,14.97,-0.02,WIND
AU9999.SGE,2020-06-23,228.55,222.79,229.57,221.71,223.05,8818.03,3015859488.44,220.58,0.0,WIND
RB2002.SHF,2020-06-23,5788.75,5837.25,5889.21,5788.75,5854.57,370.67,1253.14,5615.98,0.04,WIND
RB2007.SHF,2020-06-23,3782.14,3792.33,3824.02,3760.63,3802.51,199.24,669.29,3801.07,-0.0,WIND
RB2003.SHF,2020-06-23,6216.31,6201.55,6256.9,6201.55,6232.92,107.02,361.53,6209.0,-0.0,WIND
RB2004.SHF,2020-06-23,4167.42,4174.77,4187.02,4161.29,4171.09,24.5,83.43,4200.81,-0.01,WIND
RB2005.SHF,2020-06-23,2888.6,2889.46,2918.62,2871.44,2898.03,123256.01,416570.79,2956.57,-0.02,WIND
RB2001.SHF,2020-06-23,4296.72,4296.72,4352.75,4263.11,4311.66,1507215.06,5219649.28,4411.87,-0.03,WIND
RB2009.SHF,2020-06-23,3241.16,3249.89,3282.88,3231.46,3266.38,147.46,496.56,3378.97,-0.04,WIND
000905.SH,2020-06-24,4286.55,4259.57,4303.25,4253.47,0.0,64704041.24,63148690.63,4164.21,0.02,WIND
600030.SH,2020-06-24,14.81,14.6,14.9,14.6,0.0,549266.93,1175305.93,14.66,-0.0,WIND
AU9999.SGE,2020-06-24,237.67,231.67,238.73,230.56,231.95,9169.87,3136192282.02,46.43,0.04,WIND
RB2003.SHF,2020-06-24,6128.66,6114.11,6168.68,6114.11,6145.03,105.51,356.43,6201.55,-0.01,WIND
RB2004.SHF,2020-06-24,4098.24,4105.47,4117.51,4092.21,4101.85,24.09,82.04,4174.77,-0.02,WIND
RB2002.SHF,2020-06-24,5998.88,6049.14,6102.99,5998.88,6067.09,384.13,1298.63,5837.25,0.04,WIND
RB2005.SHF,2020-06-24,2784.9,2785.73,2813.84,2768.36,2793.99,118831.12,401615.9,2889.46,-0.04,WIND
RB2007.SHF,2020-06-24,3634.63,3644.43,3674.89,3613.96,3654.22,191.47,643.19,3792.33,-0.04,WIND
RB2001.SHF,2020-06-24,4356.02,4356.02,4412.82,4321.94,4371.17,1528014.63,5291680.44,4296.72,0.01,WIND
RB2009.SHF,2020-06-24,3356.87,3365.91,3400.07,3346.82,3382.99,152.72,514.29,3249.89,0.04,WIND
000905.SH,2020-06-25,4115.94,4090.04,4131.98,4084.18,0.0,62128820.4,60635372.75,4259.57,-0.04,WIND
600030.SH,2020-06-25,15.07,14.86,15.16,14.86,0.0,558879.1,1195873.79,14.6,0.02,WIND
AU9999.SGE,2020-06-25,227.95,222.2,228.96,221.13,222.46,8794.82,3007922017.69,-71.91,-0.04,WIND
RB2002.SHF,2020-06-25,6089.46,6140.48,6195.15,6089.46,6158.7,389.93,1318.24,6049.14,0.02,WIND
RB2005.SHF,2020-06-25,2726.42,2727.23,2754.75,2710.22,2735.32,116335.67,393181.97,2785.73,-0.02,WIND
RB2007.SHF,2020-06-25,3681.16,3691.07,3721.93,3660.22,3700.99,193.92,651.42,3644.43,0.01,WIND
RB2001.SHF,2020-06-25,4249.73,4249.73,4305.15,4216.48,4264.51,1490731.07,5162563.44,4356.02,-0.02,WIND
RB2003.SHF,2020-06-25,6336.42,6321.37,6377.8,6321.37,6353.35,109.09,368.52,6114.11,0.03,WIND
RB2004.SHF,2020-06-25,4299.05,4306.63,4319.27,4292.73,4302.84,25.27,86.06,4105.47,0.05,WIND
RB2009.SHF,2020-06-25,3502.89,3512.33,3547.98,3492.41,3530.15,159.37,536.66,3365.91,0.04,WIND
000905.SH,2020-06-26,4291.69,4264.69,4308.41,4258.58,0.0,64781721.03,63224503.16,4090.04,0.04,WIND
600030.SH,2020-06-26,14.59,14.38,14.67,14.38,0.0,540883.19,1157366.65,14.86,-0.03,WIND
AU9999.SGE,2020-06-26,237.57,231.58,238.62,230.46,231.85,9165.97,3134856326.84,44.36,0.04,WIND
RB2005.SHF,2020-06-26,2639.99,2640.77,2667.42,2624.31,2648.61,112647.83,380718.1,2727.23,-0.03,WIND
RB2007.SHF,2020-06-26,3745.95,3756.04,3787.43,3724.64,3766.13,197.33,662.88,3691.07,0.02,WIND
RB2001.SHF,2020-06-26,4295.63,4295.63,4351.64,4262.02,4310.57,1506830.97,5218319.13,4249.73,0.01,WIND
RB2003.SHF,2020-06-26,6217.93,6203.16,6258.53,6203.16,6234.54,107.05,361.63,6321.37,-0.02,WIND
RB2004.SHF,2020-06-26,4306.36,4313.96,4326.61,4300.03,4310.16,25.32,86.21,4306.63,0.0,WIND
RB2002.SHF,2020-06-26,5946.36,5996.18,6049.56,5946.36,6013.97,380.77,1287.26,6140.48,-0.02,WIND
RB2009.SHF,2020-06-26,3503.94,3513.38,3549.04,3493.46,3531.21,159.41,536.82,3512.33,0.0,WIND
000905.SH,2020-06-29,4395.98,4368.32,4413.11,4362.06,0.0,66355916.85,64760858.59,4264.69,0.02,WIND
600030.SH,2020-06-29,14.4,14.2,14.49,14.2,0.0,533959.89,1142552.36,14.38,-0.01,WIND
AU9999.SGE,2020-06-29,226.78,221.06,227.79,219.99,221.32,8749.83,2992533849.6,-62.45,-0.05,WIND
RB2001.SHF,2020-06-29,4122.51,4122.51,4176.27,4090.26,4136.85,1446105.68,5008020.86,4295.63,-0.04,WIND
RB2003.SHF,2020-06-29,6338.56,6323.51,6379.95,6323.51,6355.49,109.12,368.64,6203.16,0.02,WIND
RB2004.SHF,2020-06-29,4307.22,4314.82,4327.48,4300.89,4311.02,25.32,86.23,4313.96,0.0,WIND
RB2002.SHF,2020-06-29,6218.11,6270.21,6326.03,6218.11,6288.81,398.17,1346.09,5996.18,0.05,WIND
RB2005.SHF,2020-06-29,2556.3,2557.06,2582.86,2541.12,2564.65,109076.89,368649.33,2640.77,-0.03,WIND
RB2007.SHF,2020-06-29,3809.63,3819.89,3851.82,3787.96,3830.15,200.69,674.15,3756.04,0.02,WIND
RB2009.SHF,2020-06-29,3484.32,3493.71,3529.17,3473.89,3511.44,158.52,533.82,3513.38,-0.01,WIND
000905.SH,2020-06-30,4582.37,4553.53,4600.22,4547.01,0.0,69169407.72,67506718.99,4368.32,0.04,WIND
600030.SH,2020-06-30,14.45,14.25,14.54,14.25,0.0,535988.93,1146894.06,14.2,0.0,WIND
AU9999.SGE,2020-06-30,223.24,217.61,224.24,216.56,217.87,8613.33,2945850321.54,-388.6,-0.02,WIND
RB2003.SHF,2020-06-30,6277.71,6262.8,6318.7,6262.8,6294.48,108.07,365.1,6323.51,-0.01,WIND
RB2004.SHF,2020-06-30,4439.88,4447.72,4460.77,4433.36,4443.8,26.1,88.88,4314.82,0.03,WIND
RB2001.SHF,2020-06-30,3967.92,3967.92,4019.66,3936.88,3981.72,1391876.72,4820220.08,4122.51,-0.04,WIND
RB2002.SHF,2020-06-30,5993.01,6043.23,6097.02,5993.01,6061.16,383.75,1297.36,6270.21,-0.04,WIND
RB2005.SHF,2020-06-30,2577.52,2578.28,2604.3,2562.21,2585.94,109982.23,371709.12,2557.06,0.01,WIND
RB2007.SHF,2020-06-30,3858.39,3868.78,3901.12,3836.45,3879.18,203.26,682.78,3819.89,0.01,WIND
RB2009.SHF,2020-06-30,3353.31,3362.34,3396.47,3343.27,3379.41,152.56,513.75,3493.71,-0.04,WIND
000905.SH,2020-07-01,4773.91,4743.87,4792.51,4737.08,0.0,72060688.96,70328499.85,4553.53,0.04,WIND
600030.SH,2020-07-01,13.98,13.78,14.06,13.78,0.0,518354.9,1109161.24,14.25,-0.03,WIND
AU9999.SGE,2020-07-01,230.39,224.58,231.41,223.49,224.84,8888.96,3040117531.83,53.47,0.03,WIND
RB2005.SHF,2020-07-01,2630.36,2631.14,2657.69,2614.74,2638.95,112236.87,379329.16,2578.28,0.02,WIND
RB2003.SHF,2020-07-01,6233.76,6218.96,6274.47,6218.96,6250.42,107.32,362.55,6262.8,-0.01,WIND
RB2004.SHF,2020-07-01,4545.11,4553.13,4566.49,4538.43,4549.12,26.72,90.99,4447.72,0.02,WIND
RB2007.SHF,2020-07-01,3685.92,3695.85,3726.74,3664.96,3705.78,194.17,652.26,3868.78,-0.04,WIND
RB2001.SHF,2020-07-01,4108.78,4108.78,4162.36,4076.64,4123.07,1441288.34,4991337.9,3967.92,0.04,WIND
RB2002.SHF,2020-07-01,5697.56,5745.29,5796.44,5697.56,5762.34,364.83,1233.4,6043.23,-0.05,WIND
RB2009.SHF,2020-07-01,3382.48,3391.6,3426.02,3372.36,3408.81,153.89,518.21,3362.34,0.01,WIND
000905.SH,2020-07-02,4728.08,4698.33,4746.5,4691.6,0.0,71368906.35,69653346.25,4743.87,-0.01,WIND
600030.SH,2020-07-02,13.51,13.32,13.59,13.32,0.0,500938.17,1071893.43,13.78,-0.03,WIND
AU9999.SGE,2020-07-02,229.3,223.52,230.33,222.44,223.78,8847.18,3025828979.43,421.74,-0.0,WIND
RB2002.SHF,2020-07-02,5549.42,5595.92,5645.73,5549.42,5612.52,355.35,1201.33,5745.29,-0.03,WIND
RB2003.SHF,2020-07-02,6034.91,6020.58,6074.31,6020.58,6051.03,103.89,350.98,6218.96,-0.03,WIND
RB2004.SHF,2020-07-02,4704.19,4712.49,4726.31,4697.27,4708.34,27.66,94.18,4553.13,0.03,WIND
RB2005.SHF,2020-07-02,2716.37,2717.18,2744.6,2700.24,2725.24,115907.01,391733.22,2631.14,0.03,WIND
RB2007.SHF,2020-07-02,3692.19,3702.13,3733.08,3671.19,3712.08,194.5,653.37,3695.85,0.0,WIND
RB2001.SHF,2020-07-02,4122.34,4122.34,4176.09,4090.09,4136.68,1446044.59,5007809.31,4108.78,0.0,WIND
RB2009.SHF,2020-07-02,3217.76,3226.43,3259.17,3208.13,3242.8,146.39,492.98,3391.6,-0.05,WIND
000905.SH,2020-07-03,4706.81,4677.19,4725.14,4670.49,0.0,71047746.27,69339906.19,4698.33,-0.0,WIND
600030.SH,2020-07-03,13.45,13.27,13.53,13.27,0.0,498884.33,1067498.66,13.32,-0.0,WIND
AU9999.SGE,2020-07-03,234.99,229.06,236.04,227.96,229.33,9066.59,3100869538.12,65.82,0.02,WIND
RB2001.SHF,2020-07-03,3940.13,3940.13,3991.51,3909.31,3953.83,1382129.42,4786464.14,4122.34,-0.04,WIND
RB2003.SHF,2020-07-03,6212.33,6197.58,6252.9,6197.58,6228.93,106.95,361.3,6020.58,0.03,WIND
RB2004.SHF,2020-07-03,4719.24,4727.57,4741.44,4712.31,4723.4,27.74,94.48,4712.49,0.0,WIND
RB2005.SHF,2020-07-03,2638.41,2639.19,2665.83,2622.74,2647.03,112580.48,380490.48,2717.18,-0.03,WIND
RB2007.SHF,2020-07-03,3657.85,3667.7,3698.36,3637.05,3677.56,192.69,647.29,3702.13,-0.01,WIND
RB2002.SHF,2020-07-03,5541.65,5588.08,5637.83,5541.65,5604.66,354.85,1199.65,5595.92,-0.0,WIND
RB2009.SHF,2020-07-03,3165.31,3173.84,3206.05,3155.83,3189.94,144.01,484.94,3226.43,-0.02,WIND
000905.SH,2020-07-06,4912.03,4881.11,4931.16,4874.12,0.0,74145428.01,72363126.1,4677.19,0.04,WIND
000905.SH,2020-07-17,4788.73,4758.6,4807.39,4751.78,0.0,72284377.77,70546811.63,4881.11,-0.03,WIND
600030.SH,2020-07-17,12.82,12.64,12.9,12.64,0.0,475336.99,1017112.73,13.27,-0.05,WIND
AU9999.SGE,2020-07-17,231.23,225.4,232.26,224.31,225.66,8921.53,3051255625.51,-375.67,-0.02,WIND
RB2001.SHF,2020-07-17,3901.13,3901.13,3952.0,3870.6,3914.69,1368446.34,4739078.14,3940.13,-0.01,WIND
RB2003.SHF,2020-07-17,6202.39,6187.66,6242.9,6187.66,6218.96,106.78,360.72,6197.58,-0.0,WIND
RB2004.SHF,2020-07-17,4886.3,4894.92,4909.28,4879.12,4890.61,28.73,97.82,4727.57,0.04,WIND
RB2002.SHF,2020-07-17,5310.01,5354.5,5402.17,5310.01,5370.39,340.02,1149.5,5588.08,-0.04,WIND
RB2005.SHF,2020-07-17,2699.88,2700.69,2727.94,2683.85,2708.7,115203.6,389355.91,2639.19,0.02,WIND
RB2007.SHF,2020-07-17,3804.89,3815.14,3847.03,3783.26,3825.39,200.44,673.32,3667.7,0.04,WIND
RB2009.SHF,2020-07-17,3178.6,3187.17,3219.51,3169.09,3203.34,144.61,486.98,3173.84,0.0,WIND
000905.SH,2020-07-20,4625.92,4596.8,4643.94,4590.22,0.0,69826708.92,68148220.04,4758.6,-0.03,WIND
600030.SH,2020-07-20,12.29,12.11,12.36,12.11,0.0,455562.97,974800.84,12.64,-0.04,WIND
AU9999.SGE,2020-07-20,241.04,234.96,242.11,233.82,235.23,9299.8,3180628864.04,44.84,0.04,WIND
RB2001.SHF,2020-07-20,3884.35,3884.35,3935.0,3853.96,3897.86,1362562.02,4718700.11,3901.13,-0.0,WIND
RB2002.SHF,2020-07-20,5547.37,5593.85,5643.64,5547.37,5610.45,355.22,1200.88,5354.5,0.04,WIND
RB2005.SHF,2020-07-20,2674.78,2675.57,2702.57,2658.89,2683.51,114132.21,385734.9,2700.69,-0.01,WIND
RB2003.SHF,2020-07-20,6109.98,6095.47,6149.88,6095.47,6126.3,105.19,355.35,6187.66,-0.01,WIND
RB2004.SHF,2020-07-20,4765.12,4773.53,4787.53,4758.12,4769.32,28.01,95.4,4894.92,-0.02,WIND
RB2007.SHF,2020-07-20,3963.18,3973.85,4007.07,3940.64,3984.53,208.78,701.33,3815.14,0.04,WIND
RB2009.SHF,2020-07-20,3175.74,3184.3,3216.62,3166.24,3200.46,144.48,486.54,3187.17,-0.0,WIND
000905.SH,2020-07-21,4829.46,4799.06,4848.27,4792.19,0.0,72899084.11,71146741.72,4596.8,0.04,WIND
600030.SH,2020-07-21,11.67,11.51,11.74,11.51,0.0,432875.93,926255.76,12.11,-0.05,WIND
AU9999.SGE,2020-07-21,233.06,227.18,234.1,226.08,227.45,8991.98,3075350048.64,-98.35,-0.03,WIND
RB2001.SHF,2020-07-21,3879.69,3879.69,3930.28,3849.34,3893.18,1360926.94,4713037.67,3884.35,-0.0,WIND
RB2007.SHF,2020-07-21,3917.6,3928.16,3960.99,3895.32,3938.71,206.37,693.26,3973.85,-0.01,WIND
RB2002.SHF,2020-07-21,5407.58,5452.88,5501.42,5407.58,5469.06,346.27,1170.62,5593.85,-0.03,WIND
RB2005.SHF,2020-07-21,2542.11,2542.86,2568.52,2527.01,2550.41,108471.25,366602.45,2675.57,-0.05,WIND
RB2003.SHF,2020-07-21,6400.2,6385.0,6442.0,6385.0,6417.3,110.18,372.23,6095.47,0.05,WIND
RB2004.SHF,2020-07-21,4610.26,4618.39,4631.94,4603.48,4614.32,27.1,92.3,4773.53,-0.03,WIND
RB2009.SHF,2020-07-21,3234.49,3243.21,3276.12,3224.81,3259.66,147.15,495.54,3184.3,0.02,WIND
000905.SH,2020-07-22,4941.02,4909.92,4960.26,4902.89,0.0,74583052.96,72790231.45,4799.06,0.02,WIND
600030.SH,2020-07-22,11.41,11.25,11.48,11.25,0.0,423092.94,905322.37,11.51,-0.02,WIND
AU9999.SGE,2020-07-22,225.11,219.43,226.11,218.37,219.69,8685.35,2970480611.98,-91.05,-0.03,WIND
RB2002.SHF,2020-07-22,5531.95,5578.3,5627.96,5531.95,5594.85,354.23,1197.55,5452.88,0.02,WIND
RB2005.SHF,2020-07-22,2554.31,2555.07,2580.85,2539.14,2562.65,108991.92,368362.14,2542.86,0.0,WIND
RB2003.SHF,2020-07-22,6702.93,6687.01,6746.7,6687.01,6720.84,115.4,389.83,6385.0,0.05,WIND
RB2004.SHF,2020-07-22,4686.33,4694.59,4708.37,4679.44,4690.46,27.55,93.82,4618.39,0.02,WIND
RB2001.SHF,2020-07-22,3949.14,3949.14,4000.63,3918.24,3962.87,1385287.54,4797401.04,3879.69,0.02,WIND
RB2007.SHF,2020-07-22,3816.14,3826.42,3858.4,3794.43,3836.7,201.03,675.3,3928.16,-0.03,WIND
RB2009.SHF,2020-07-22,3328.94,3337.91,3371.79,3318.98,3354.85,151.45,510.01,3243.21,0.03,WIND
000905.SH,2020-07-23,4868.88,4838.24,4887.84,4831.31,0.0,73494140.38,71727494.08,4909.92,-0.01,WIND
600030.SH,2020-07-23,10.98,10.83,11.05,10.83,0.0,407226.95,871372.79,11.25,-0.04,WIND
AU9999.SGE,2020-07-23,236.3,230.34,237.35,229.23,230.61,9117.01,3118113498.39,38.58,0.05,WIND
RB2003.SHF,2020-07-23,6802.13,6785.98,6846.55,6785.98,6820.3,117.1,395.6,6687.01,0.01,WIND
RB2004.SHF,2020-07-23,4488.56,4496.48,4509.67,4481.96,4492.52,26.39,89.86,4694.59,-0.04,WIND
RB2002.SHF,2020-07-23,5498.76,5544.83,5594.19,5498.76,5561.28,352.1,1190.36,5578.3,-0.01,WIND
RB2001.SHF,2020-07-23,4039.57,4039.57,4092.25,4007.97,4053.62,1417010.62,4907261.53,3949.14,0.02,WIND
RB2005.SHF,2020-07-23,2484.58,2485.31,2510.4,2469.82,2492.69,106016.44,358305.85,2555.07,-0.03,WIND
RB2007.SHF,2020-07-23,3797.44,3807.67,3839.49,3775.84,3817.9,200.04,672.0,3826.42,-0.0,WIND
RB2009.SHF,2020-07-23,3462.43,3471.76,3506.99,3452.07,3489.38,157.52,530.46,3337.91,0.04,WIND
000905.SH,2020-07-24,4899.55,4868.72,4918.64,4861.74,0.0,73957153.47,72179377.29,4838.24,0.01,WIND
600030.SH,2020-07-24,10.86,10.71,10.92,10.71,0.0,402625.29,861526.27,10.83,-0.01,WIND
AU9999.SGE,2020-07-24,236.61,230.64,237.66,229.52,230.91,9128.86,3122167045.94,204.1,0.0,WIND
RB2005.SHF,2020-07-24,2577.25,2578.02,2604.03,2561.95,2585.67,109970.85,371670.66,2485.31,0.04,WIND
RB2003.SHF,2020-07-24,6957.22,6940.7,7002.65,6940.7,6975.81,119.77,404.62,6785.98,0.02,WIND
RB2004.SHF,2020-07-24,4675.29,4683.53,4697.28,4668.41,4679.41,27.49,93.6,4496.48,0.04,WIND
RB2002.SHF,2020-07-24,5667.57,5715.05,5765.93,5667.57,5732.01,362.91,1226.91,5544.83,0.03,WIND
RB2007.SHF,2020-07-24,3739.72,3749.79,3781.13,3718.45,3759.86,197.0,661.78,3807.67,-0.02,WIND
RB2001.SHF,2020-07-24,3937.37,3937.37,3988.71,3906.57,3951.06,1381160.25,4783107.81,4039.57,-0.03,WIND
RB2009.SHF,2020-07-24,3366.52,3375.59,3409.85,3356.45,3392.72,153.16,515.77,3471.76,-0.03,WIND
000905.SH,2020-07-27,5067.61,5035.72,5087.35,5028.5,0.0,76493883.83,74655129.93,4868.72,0.03,WIND
600030.SH,2020-07-27,11.09,10.94,11.16,10.94,0.0,411281.73,880049.09,10.71,0.02,WIND
AU9999.SGE,2020-07-27,245.76,239.56,246.86,238.41,239.84,9482.15,3242994910.62,49.19,0.04,WIND
RB2001.SHF,2020-07-27,3787.75,3787.75,3837.14,3758.12,3800.92,1328676.16,4601349.71,3937.37,-0.04,WIND
RB2005.SHF,2020-07-27,2556.12,2556.88,2582.68,2540.94,2564.47,109069.09,368622.96,2578.02,-0.01,WIND
RB2003.SHF,2020-07-27,7212.55,7195.43,7259.65,7195.43,7231.82,124.17,419.47,6940.7,0.04,WIND
RB2004.SHF,2020-07-27,4857.62,4866.19,4880.47,4850.48,4861.9,28.56,97.25,4683.53,0.04,WIND
